Open,High,Low,Close
111.790001,114.209999,111.760002,114.209999
110.269997,113.279999,109.900002,112.57
113.760002,114.019997,109.769997,110.150002
111.75,112.559998,110.32,112.309998
108.970001,110.449997,108.510002,109.269997
112.489998,112.779999,110.040001,110.370003
110.230003,112.339996,109.129997,112.339996
110.150002,111.879997,107.360001,107.720001
112.029999,114.529999,112,112.760002
112.169998,113.309998,111.540001,113.290001
112.230003,113.239998,110.019997,112.919998
107.089996,109.889999,105.050003,109.690002
111.110001,111.110001,103.5,103.739998
94.870003,108.800003,92,103.120003
110.43,111.900002,105.650002,105.760002
114.080002,114.349998,111.629997,112.650002
116.099998,116.519997,114.68,115.010002
116.43,117.440002,116.010002,116.5
116.040001,117.650002,115.5,117.160004
114.32,116.309998,114.010002,115.959999
116.040001,116.400002,114.540001,115.150002
112.529999,115.419998,109.629997,115.239998
117.809998,118.18,113.330002,113.489998
116.529999,119.989998,116.529999,119.720001
114.580002,116.25,114.5,115.519997
115.970001,116.5,114.120003,115.129997
112.949997,117.440002,112.099998,115.400002
117.419998,117.699997,113.25,114.639999
121.5,122.57,117.519997,118.440002
122.599998,122.639999,120.910004,121.300003
122.32,122.57,121.709999,122.370003
123.150002,123.5,122.269997,122.989998
123.379997,123.910004,122.550003,123.379997
123.089996,123.610001,122.120003,122.769997
125.32,125.739998,123.900002,124.5
126.199997,127.089996,125.059998,125.160004
121.989998,125.5,121.989998,125.220001
132.850006,132.919998,130.320007,130.75
130.970001,132.970001,130.699997,132.070007
129.080002,129.619995,128.309998,129.619995
127.739998,128.570007,127.349998,128.509995
125.720001,127.150002,125.580002,126.82
126.040001,126.370003,125.040001,125.610001
125.029999,125.760002,124.32,125.660004
121.940002,123.849998,121.209999,123.279999
123.849998,124.059998,119.220001,120.07
124.480003,124.639999,122.540001,122.57
125.889999,126.150002,123.769997,125.690002
124.940002,126.230003,124.849998,126
126.43,126.690002,125.769997,126.440002
126.900002,126.940002,125.989998,126.599998
125.57,126.120003,124.860001,125.43
125.459999,126.470001,124.480003,124.529999
127.669998,127.989998,126.510002,126.75
128.860001,129.199997,127.5,127.5
127.209999,129.800003,127.120003,128.110001
127.480003,127.610001,126.879997,127.029999
127.489998,128.059998,127.080002,127.610001
127.709999,127.82,126.400002,126.599998
127.230003,128.309998,127.220001,127.879997
127.720001,127.879997,126.739998,127.300003
127.029999,127.849998,126.370003,127.599998
126.099998,127.239998,125.709999,126.919998
128.190002,128.330002,127.110001,127.169998
129.179993,130.179993,128.479996,128.589996
127.919998,129.339996,127.849998,128.880005
126.699997,128.080002,125.620003,127.419998
128.899994,129.210007,126.830002,127.800003
129.5,129.690002,128.360001,128.649994
129.580002,130.580002,128.910004,129.360001
130.660004,130.940002,129.899994,130.119995
129.860001,130.660004,129.320007,129.960007
130.279999,131.389999,130.050003,130.539993
131.229996,131.449997,129.899994,130.279999
131.860001,131.949997,131.100006,131.779999
130.339996,132.259995,130.050003,132.039993
132.600006,132.910004,129.119995,129.619995
131.600006,132.970001,131.399994,132.539993
130.070007,131.630005,129.830002,131.389999
130,130.979996,129.339996,130.059998
130.690002,130.880005,129.639999,130.070007
128.380005,130.720001,128.360001,130.190002
129.070007,129.490005,128.210007,128.770004
127.410004,128.949997,127.160004,128.949997
126.150002,127.190002,125.870003,126.010002
125.599998,126.879997,124.82,125.870003
127.389999,127.559998,125.629997,126.32
126.68,127.620003,126.110001,127.620003
124.769997,126.080002,124.019997,125.260002
126.559998,126.75,123.360001,125.010002
128.149994,128.449997,125.779999,125.800003
129.5,130.570007,128.259995,128.699997
126.099998,130.130005,125.300003,128.949997
128.639999,128.639999,124.580002,125.150002
130.160004,131.589996,128.300003,128.639999
134.460007,134.539993,129.570007,130.559998
132.309998,133.130005,131.149994,132.649994
130.490005,130.630005,129.229996,130.279999
128.300003,130.419998,128.139999,129.669998
126.989998,128.869995,126.32,128.619995
128.100006,128.199997,126.669998,126.910004
125.57,128.119995,125.169998,127.599998
125.550003,126.139999,124.459999,124.75
126.279999,127.099998,126.110001,126.169998
126.410004,127.129997,126.010002,126.779999
127,127.290001,125.910004,126.300003
128.369995,128.570007,126.610001,126.849998
125.949997,127.209999,125.260002,127.099998
125.849998,126.580002,124.660004,126.559998
125.849998,126.400002,124.970001,125.599998
127.639999,128.119995,125.980003,126.010002
124.470001,127.510002,124.330002,127.349998
125.029999,125.559998,124.190002,125.32
124.82,125.120003,123.099998,124.25
126.089996,126.489998,124.360001,124.43
124.050003,126.400002,124,126.370003
124.57,124.699997,122.910004,123.25
122.760002,124.879997,122.599998,124.239998
126.540001,126.82,123.379997,123.379997
127.230003,128.039993,126.559998,126.690002
127.120003,127.849998,126.519997,127.209999
128.25,128.399994,125.160004,125.900002
128.75,129.25,127.400002,127.5
127,129.160004,126.370003,128.470001
125.900002,127.32,125.650002,127.040001
123.879997,124.949997,122.870003,124.949997
124.400002,125.400002,122.580002,123.589996
122.309998,124.900002,121.629997,124.449997
124.75,124.769997,122.110001,122.239998
126.410004,127.220001,123.800003,124.510002
127.959999,129.570007,125.059998,127.139999
128.399994,129.369995,126.260002,126.599998
128.580002,128.75,125.760002,126.410004
129.100006,129.559998,128.320007,128.539993
128.960007,129.520004,128.089996,129.360001
129.25,130.279999,128.300003,129.089996
130,130.570007,128.240005,128.460007
128.789993,130.869995,126.610001,130.419998
131.559998,131.600006,128.149994,128.789993
132.940002,133.600006,131.169998,132.169998
130.020004,133,129.660004,133
128.619995,129.5,128.050003,129.5
128.479996,129.029999,128.330002,128.449997
127.629997,128.779999,127.449997,128.720001
127.489998,128.880005,126.919998,127.830002
127.279999,127.279999,125.650002,127.080002
126.059998,127.480003,125.57,126.459999
122.769997,124.919998,122.5,124.879997
120.169998,122.150002,120.160004,122.019997
118.550003,119.839996,118.43,119.720001
120.019997,120.25,118.449997,118.93
120.019997,120.230003,119.25,119.940002
118.5,120.510002,118.309998,119.559998
118.5,119.089996,117.610001,118.650002
118.050003,119.169998,116.080002,118.629997
118.400002,120,116.849998,117.160004
116.32,119.190002,115.559998,118.900002
117.629997,118.120003,115.309998,115.309998
112.419998,112.480003,109.029999,109.139999
113.739998,114.360001,112.800003,113.099998
112.300003,113.75,111.529999,112.980003
110.260002,112.470001,109.720001,112.400002
108.949997,111.059998,108.269997,109.550003
107.839996,108.970001,106.5,108.720001
107.029999,107.580002,105.199997,105.989998
110,110.059998,106.660004,106.82
109.040001,110.489998,108.5,109.800003
111.43,112.800003,108.910004,110.220001
112.599998,112.629997,108.800003,109.25
112.669998,113.25,110.209999,112.010002
109.230003,112.150002,108.699997,111.889999
107.199997,108.199997,106.699997,107.75
106.540001,107.43,104.629997,106.260002
108.290001,108.650002,105.410004,106.25
111.389999,111.440002,107.349998,109.330002
112.82,113.129997,110.209999,110.379997
113.639999,113.919998,112.110001,112.519997
113.790001,114.769997,113.699997,113.910004
112.099998,114.519997,112.010002,113.989998
112.580002,112.709999,112.010002,112.010002
113.230003,113.330002,112.459999,112.540001
112.160004,113.489998,111.970001,112.940002
112.260002,113.239998,111.660004,111.779999
111.870003,112.650002,110.660004,112.650002
107.120003,109.839996,106.82,109.410004
106.370003,110.160004,106.260002,106.75
110.699997,111.599998,106.349998,108.230003
110.459999,111.870003,109.580002,109.730003
112.260002,113.800003,111.339996,111.620003
114.410004,114.849998,111.540001,111.949997
110.190002,114.300003,109.349998,114.120003
114.099998,114.650002,111.620003,112.400002
115.989998,116.080002,114.639999,115
115.769997,117.199997,115.290001,115.489998
115.75,116.349998,115.110001,115.93
113.5,115.75,112.75,114.629997
118.809998,119.25,111.269997,115.07
119.269997,119.400002,118.050003,118.93
117.940002,119.099998,117.830002,119
119.07,119.75,117.449997,117.599998
116.849998,118.769997,116.620003,118.629997
117.510002,117.57,116.029999,116.470001
114.910004,116.860001,114.849998,116.309998
115.440002,115.739998,113.800003,114.669998
113.940002,115.690002,113.889999,115.470001
114.269997,117.279999,113.300003,113.989998
113.150002,114.190002,111.209999,114.18
111.800003,113.449997,111.599998,112.82
109.379997,111.43,109.370003,111.25
108.699997,109.75,108.400002,109.699997
109.019997,109.330002,108.669998,108.830002
108.75,109.32,108.550003,109.010002
108.599998,108.790001,107.800003,108.699997
109.099998,109.300003,108.129997,108.860001
109.360001,109.489998,107.720001,108.599998
108.220001,110.300003,108.010002,109.400002
108.010002,108.040001,107.209999,108
106.959999,107.349998,105.900002,106.980003
106.650002,107.370003,106.360001,107.339996
105.400002,106.739998,105.349998,106.739998
104.849998,105.480003,104.699997,105.110001
105.18,105.489998,104.529999,105.220001
104.080002,105.050003,103.629997,104.830002
102.839996,104.110001,102.599998,102.989998
103.019997,103.019997,101.269997,102.470001
98.32,99.959999,98.220001,99.760002
97.5,99,96.809998,97.669998
95.550003,97.720001,95.410004,96.260002
97.970001,99.150002,95.18,97.540001
100.389999,100.519997,98.57,98.75
101.330002,101.779999,99.809998,99.809998
100.690002,102.029999,100.300003,100.730003
101.540001,102.379997,100.610001,101.019997
98.760002,101.110001,98.309998,100.800003
99.43,100.120003,98.730003,98.75
99.949997,100.650002,99.419998,99.620003
99.440002,100.209999,99.040001,99.620003
99.269997,100.220001,98.040001,99.900002
100.589996,100.690002,98.699997,99.18
100.809998,101.540001,100.529999,100.75
98.650002,100.440002,98.629997,100.110001
98.529999,100.75,98.400002,100.75
100.510002,100.709999,97.720001,97.870003
102.160004,102.849998,101.199997,101.75
100.599998,102.940002,100.540001,102.639999
101.800003,102.139999,100.580002,101.059998
102.290001,102.349998,100.5,100.959999
101.93,102.349998,101.559998,101.790001
101.269997,101.800003,100.589996,101.580002
99.800003,101.260002,98.889999,100.860001
102.809998,103.050003,101.440002,101.629997
101.209999,102.190002,101.080002,101.660004
100.410004,101.440002,99.620003,101.43
98.010002,101.110001,97.760002,101
99.080002,103.080002,96.139999,97.989998
99.300003,99.309998,98.050003,98.360001
98.800003,99.389999,98.309998,98.970001
98.849998,100.089996,97.790001,98.120003
103.099998,103.199997,98.580002,98.940002
103.059998,103.739998,102.720001,103.300003
102.860001,102.900002,102.199997,102.5
101.589996,102.779999,101.559998,102.25
101.019997,102.57,100.699997,102.129997
101.419998,101.5,100.860001,100.889999
101.790001,102.169998,101.279999,101.540001
100.290001,101.470001,100.190002,101.32
100.57,100.940002,100.110001,100.580002
100.440002,101.089996,99.949997,100.57
99.410004,100.68,99.32,100.529999
98.489998,99.370003,97.980003,99.160004
97.900002,98.190002,96.860001,97.980003
97.330002,97.57,96.800003,97.5
96.150002,97.239998,96.040001,97.239998
96.040001,96.879997,95.610001,95.970001
95.269997,96.080002,94.839996,95.989998
94.260002,94.82,93.279999,94.739998
94.93,95.949997,94.099998,94.480003
94.75,95.480003,94.709999,94.959999
95.360001,95.68,94.360001,95.120003
96.370003,96.580002,95.169998,95.589996
94.900002,96.620003,94.809998,96.129997
97.160004,97.449997,95.330002,95.599998
98.440002,98.699997,97.669998,98.150002
99.330002,99.440002,98.25,98.379997
97.82,99.239998,97.550003,99.019997
96.849998,97.839996,96.639999,97.669998
97.040001,97.32,96.419998,97.029999
95.419998,97.879997,95.169998,97.190002
94.68,94.889999,94.120003,94.720001
94.989998,95,93.720001,93.940002
93.620003,94.739998,93.019997,94.43
95.029999,95.279999,92.57,93.089996
96.970001,97.099998,94.739998,94.779999
96.800003,96.849998,95.029999,95.32
95.860001,96.889999,95.650002,96.449997
95.360001,95.889999,94.860001,95.220001
93.760002,95.550003,93.519997,95.040001
95.440002,95.949997,94.760002,95.389999
96.269997,96.800003,93.919998,95.349998
94.139999,95.989998,94.099998,95.970001
93.669998,94.099998,93.199997,94.029999
93.870003,94.059998,93.089996,93.480003
93.519997,94.07,93.129997,93.519997
92.099998,93.730003,92.089996,92.93
90.82,92,90.769997,91.980003
90.370003,91.050003,89.800003,90.900002
90.209999,90.699997,89.650002,90.360001
90.75,91.739998,90.190002,90.279999
91.32,91.620003,90.599998,90.830002
91.849998,92.550003,90.900002,90.910004
92.290001,92.300003,91.339996,91.860001
92.269997,92.290001,91.349998,92.18
92.309998,92.699997,91.800003,92.080002
91.510002,92.75,91.449997,92.199997
92.199997,92.440002,90.879997,91.279999
94.040001,94.120003,91.900002,92.290001
94.129997,94.760002,93.470001,93.860001
94.730003,95.050003,93.57,94.25
92.699997,93.879997,91.75,93.699997
649.900002,651.259979,644.470024,645.570023
646.199997,649.370003,642.610008,647.349983
637.44001,647.890022,636.109993,644.819992
628.459991,638.740013,628.25,637.539986
633.959984,634.830017,622.500015,628.650009
637.979996,644.169991,628.900002,633.000015
627.849991,636.87001,627.769989,635.37999
626.019989,629.830009,623.779991,624.01001
615.879997,625.859985,615.630005,625.63002
607.25,614.730011,606.470009,614.129997
606.599998,609.850006,604.100021,607.269974
603.830002,606.699974,602.059975,606.310005
604.510017,606.399994,600.730011,604.710022
597.849998,607.330002,597.329987,604.590019
588.629974,597.529991,585.399994,597.510017
594.70002,596.599983,588.040001,588.819992
592.430008,597.400002,591.740005,593.869987
591.999985,594.540016,590.699982,593.760025
587.489975,593.659996,587.399986,592.830017
584.540001,586.25,580.330025,585.540024
588.249992,594.410027,586.400017,587.990013
595.249992,597.289986,587.72998,592.329979
601.799995,604.409988,594.410027,594.410027
590.140022,600.999977,589.999992,600.959976
592.340019,594.199982,589.709999,592.580025
591.999985,594.799995,586.360016,591.480026
592.639999,599.430008,589.799988,590.089981
593.739998,595.979996,589.509995,592.329979
572.800026,595.749977,572.54998,594.090019
564.529984,571.990021,563.959984,571.93998
568.210014,570.000015,560.730003,567.770004
529.060013,531.13002,524.449974,524.750008
528.309982,531.830009,526.500008,531.70002
525.339981,532.139977,523.959976,531.170021
519.999992,527.76001,519.199974,524.940025
518.049988,521.090004,514.139992,519.01001
520.270012,521.639977,511.329994,517.959999
521.900009,522.159988,517.210022,521.679977
519.000023,522.830017,517.140007,519.610023
530.680023,532.240005,523.169998,523.480019
522.639999,530.490005,522.020012,530.320015
525.190018,526.120026,518.699989,523.440018
528.019989,530.900002,521.890022,523.469978
539.810005,540.000023,530.579994,531.820023
541.390015,542.5,537.640022,538.790009
542.379997,543.479996,540.260002,542.549988
537.760025,541.870026,536.769989,541.649994
539.230019,540.809975,535.930023,536.739975
538.319984,538.940025,534.249985,536.859978
540.019997,541.499977,535.120018,537.459991
546.520012,549.000015,538.860023,539.779991
541.499977,545.750008,539.589973,544.98999
538.420013,540.500008,535.05999,539.190018
531.929985,533.75,526.330017,532.86998
529.889992,532.669975,527.350014,528.700005
532.259979,536.23999,528.999985,531.26001
525.899994,531.969986,525.200005,531.399986
527.699982,529.969994,525.850006,526.740013
528.789993,530.890015,523.000008,524.68998
537.440018,539.659988,529.159988,530.650009
534.510017,537.349976,532,536.609985
535.450012,538.740021,532.589973,536.089973
528.360023,533.330017,528.339996,530.919975
531.090019,531.980026,526.050011,530.440018
532.789978,534.440002,528.099991,530.749985
530.919975,534.750023,529.129974,532.360008
530.999977,532.640015,527.769997,531.239983
523.419991,530.650009,522.80999,527.76001
529.079987,532.749977,522.119987,526.239975
517.140007,528.780006,516.049995,527.670021
523.610008,525,515.599998,517.349998
529.38002,529.569984,521.000015,522.060013
523.150024,529.920006,522.420021,527.550018
532.789978,534.569992,524.599991,525.249992
532.989983,537.000008,528.999985,531.149994
544.749985,546.890007,534.350014,537.370003
546,551.190025,545.609978,545.990013
542.469986,545.980026,541.209984,543.990021
534.659981,544.850014,534.199997,544.429977
536.95002,539.560013,533.239975,535.919983
530.610008,537.749985,529.500023,535.959984
518.659988,531.990013,518,528.989998
521.379997,522.929993,517.380013,519.679985
510.060005,513.499977,507.81002,512.509995
506.560005,515.279991,506.249985,512.589996
505.849976,509.459991,502.760025,508.790016
502.610008,507.730019,499.300026,501.529984
495.179985,501.529984,493.549988,500.599976
502.539993,506.499977,496.70002,499.779984
503.950012,507.37001,498.62001,500.749992
508.760002,514.999985,502.070023,506.499977
550.07,554.799988,545.750008,550.500023
554.000023,555.61998,544.749985,546.070015
549.94001,556.5,544.810013,556.179993
550.910019,557.289978,547.809975,551.509979
540.990005,550.07,540.420006,549.069977
551.480019,552.069992,539.899994,540.669998
554.900017,556.850021,551.680023,554.250015
553.520012,560.200005,551.659996,557.359993
538.220009,546.730003,537.659996,546.390022
529.910019,542.5,529.880005,535.730019
539.829979,540.799988,531.109993,532.939995
546.800018,546.859993,535.349983,536.519997
538.809982,545.55999,538.68998,543.460022
544.320015,545.959999,537.919975,540.040024
537.450005,546.800018,533.599983,543.929993
552.860023,553.699989,540.429993,540.980019
555.680008,557.029999,552.020004,553.12999
554.170013,561.279976,554.000023,561.019997
557.460022,560.089989,552.319984,554.519981
563.820007,564.409981,559.500015,560.089989
568.099998,569.499977,563.379997,563.900009
569.889999,571.880005,566.029991,567.669975
568.000023,570.719978,562.76001,570.090004
545.43,551.610008,544.82,549.019989
549.5,549.999985,543.729988,544.459991
549.700005,551.450005,538.799995,550.769989
555.809998,559.439987,553.379982,554.990005
555.02002,562.640007,555.009979,557.500023
562.849998,562.880013,553.669975,554.429993
562.140022,565.339989,560.030014,560.539986
567,570.970024,559.68998,561.359978
563.580002,567.88002,561.199974,565.54998
560.899994,569.579979,560.899994,566.43
565.789986,566.750008,559.569977,560.019974
572.650009,575.139999,566.410027,567.899994
565.499992,569.19001,560.819992,565.000008
558.299988,566.380013,557.68,566.319984
558.000008,564.329979,550.819977,551.230026
549.480026,558.330002,547.809975,556.069977
536.310005,546,533.399979,545.959999
524.11998,536.140015,523.999977,533.399979
521.019989,525.86998,521.000015,523.739998
519.519981,522.159988,518.529999,519.799988
517.599991,521.210007,513.670021,521.139992
519.229988,520.419975,514.330009,514.999985
519.029984,523.37999,517.969986,519.549995
524.990013,527.19001,518.200005,518.629974
526.580009,529.089973,524.489975,524.990013
522.80999,529.279991,521.869995,528.160019
518,522.249977,516.959976,520.63002
517.670006,523.919975,516.999977,520.009979
519.990005,521.669991,514.410011,519.050011
514.580002,521.130005,512.589996,520.560005
519.580009,523.190025,512.380005,512.490021
524.149994,524.860023,518.200005,520.920013
524.580017,528.890022,523.000008,525.449997
521.099991,526.820015,518.810005,526.75
524.020004,524.799995,515.840004,520.030006
525,527.48999,521.269981,522.699974
519.610023,527.520004,517.020004,524.900024
536.270004,539.249992,514.540001,516.680023
529.039986,530.999977,523.209999,529.880005
531.319984,533.229988,525.110016,525.960022
525,532.470024,522.449982,531.910011
519.000023,525.669975,519.000023,524.959999
526.410019,528.450012,508.029999,519.870003
511.770004,524.300011,511.520012,521.360023
505.990005,509.259987,505.709999,508.889992
499.979988,504.779991,499.680008,504.499985
500.789993,502.530006,499.230011,501.110001
497.510025,502.000008,495.52002,498.679985
489.830009,497.579987,489.349998,496.039978
486.989998,493.839981,485.159996,492.809998
491.319977,492.379974,487.039986,489.639992
484.639984,487.790016,478.279999,486.589989
489.940025,490.640015,480.540024,480.93998
486.559975,492.649994,485.350014,487.750015
483.859993,484.599983,478.600006,483.030014
490.510025,492.350014,480.739975,483.409996
485.63002,491.799988,483.749977,489.55999
478.449989,489.140007,478.379974,487.960007
477.250015,481.659996,474.410004,476.749977
483.779991,484.669998,480.720001,482.750008
486.000015,488.56002,483.899994,486.219994
489.199982,489.639992,481.429977,481.530006
494.880005,495.469978,487.819977,489.100006
496.100006,496.910011,482.599991,490.640015
477.999992,478.550018,465.999985,467.410004
470.700012,475.830009,469.249992,472.299995
463.18,466.350006,460.659996,464.680008
447.959999,459.710014,447.499989,455.320007
460.999977,461.609978,447.220009,450.119995
469.339981,471.830025,464.699982,464.899986
468.500015,475.399986,466.010025,472.690018
467.009995,473.689987,464.809998,467.709984
506.199997,507.450012,489.500015,494.639999
505.000023,507.919983,503.479988,506.169983
498.43998,499.379974,489.950012,498.220001
500.250008,500.679977,493.639977,495.269974
499.560005,502.240013,496.279984,498.690025
493.099991,500.599976,487.350006,488.579994
491.999992,492.949974,486.5,487.220016
491.650024,496.500015,491.130013,491.700012
486.000015,495.800026,486.000015,490.899994
498.000023,502.509979,486.299995,488.589981
500.749992,510.199982,500.5,502.970016
503.269997,503.349998,499.350014,501.020012
504.979996,505.589996,498.199974,502.959976
503.590004,507.149979,501.199989,502.360016
509.709984,510.569977,500.820007,501.07
504.339981,513.739983,504,507.740005
500.149979,502.940002,498.860016,502.330002
496.420013,502.400017,489.079979,497.909981
497.88002,504.249992,493.400024,498.500008
470.940018,494.660027,468.050018,489.569977
456.860016,468.649979,456.629997,467.360016
458.639977,460.459991,453.650009,454.449974
463.860016,464.100021,457.949974,461.010017
463.799988,467.000008,461.769981,464.979988
468.020004,471.889999,462.169991,465.250008
464.689995,470.669998,462.150017,469.449997
458.010002,462.850006,456.660011,462.539986
455.749977,456.799988,453.259987,456.679985
454.990013,457.339973,449.429993,452.529984
449.959991,457.150009,449.229988,453.320015
440.799995,449.990005,440.200008,447.790009
435.300003,441.040001,434.340008,440.990013
440.699993,441.400009,435.810001,438.499996
438.929993,444.589989,435.260002,440.510002
426.000004,426.959999,418.710011,418.98999
429.460003,429.749996,425.470005,426.309998
433.100006,433.98,424.350006,424.949993
433.380013,434.870007,430.609989,431.760002
429.700008,432.220013,428.220001,430.310009
426.519989,430.709991,424.170002,430.199993
425.009995,431.459995,424.800003,427.44001
427.650002,429.789997,423.410011,426.510002
422.950001,428.249989,421.169987,427.289993
419.599991,424.800003,418.25,420.730003
413.599987,423.5,410.379993,422.349987
420.109989,420.999996,410.650013,415.050007
420.389996,423.290009,415.349987,417.419994
420.859993,422.979988,417.450008,420.799992
409.960011,421.629997,409.470013,418.490005
402.689991,412.269997,401.219997,409.219994
391.360012,400.269989,388.869995,396.53001
399.249992,401.389988,393.540009,393.779987
403.900005,404.790012,395.660004,398.069992
405.699993,407.790001,398.830009,402.62999
407.400005,408.660007,398.049992,402.540001
418.490005,420,408.099995,413.500011
419.300011,425.980003,415.17001,416.840008
431.399994,431.66,422.999989,422.999989
431.559998,434.899994,430.210007,431.769989
431.439995,435.700012,430.359997,432.000008
435.400005,436.290012,428.500008,430.050003
432.499992,437.139992,428.75,435.959991
439.499992,441.249992,431.499996,432.189999
435.740013,442.759987,433.320011,437.600002
444.729992,449.080025,436.800011,438.889992
436.500004,443.239998,432.770012,441.810005
445.470009,447.000004,434.049988,438.459995
445.650013,450.720009,443.709995,445.110001
453.219986,454.43,447.389999,449.30999
450.729996,452.359993,442.480007,450.720009
452.500023,457.100021,449.500008,449.730026
445.650013,454.500015,444.509987,451.580002
440.000004,447.499989,439.39999,444.949997
449.900017,451.109978,440.85001,441.44001
440.85001,445.66,440.360012,445.150002
435.950005,446.160011,435.790001,442.139999
444.050003,448.350021,438.21999,441.349995
438.150002,445.479996,434.200005,439.659996
431.909992,445.800003,430.099991,442.930004
439.049995,440.089993,431.009998,433.26001
423.239994,437.849995,418.900002,434.580013
439.160011,441,422.360001,428.850002
453.850014,455.200005,442.150013,443.860012
451.509987,457.899986,451.5,454.740021
457.970001,459.710014,450.480003,452.969994
459.80999,463.000023,455.579987,456.769974
459.039986,465.37001,455.810005,463.839989
464.970001,465.749992,453.699997,458.660004
455.709976,462.200005,454.309998,460.709984
451.309982,453.230026,449.149986,449.980019
441.779991,448.589973,440.630005,445.519997
444.459999,444.929996,434.389996,439.290001
435.099998,445.250004,432.069996,442.779987
420.449997,433.619991,420,430.119991
409.809994,418.770012,408.250011,417.199989
411.23,413.939995,406.999996,408.380001
393.540009,415.250011,392.500011,405.459988
403.989994,408.380001,398.810009,406.12999
392.639988,402.199993,391.269997,398.670006
387.970001,399.599987,385.100002,390.530006
404.98999,405.790009,389.740002,392.049988
420.269993,420.599987,398.109993,402.800007
421.569996,426.610004,420.57,426.240009
427,427.890007,419.550003,419.85001
434.14999,434.14999,429.090008,429.800011
433.719994,437.989998,431.199989,434.329994
428.099998,437.05999,426.009991,435.689999
426.360012,428.500008,422.749996,426.98
424.849991,427.500011,422.48999,426.209995
424.499996,424.949993,419.679993,423.199993
433.759995,434.999996,425.25,427.71999
431.370007,437.279995,430.310009,431.989994
427.599987,438.139988,426.400013,429.789997
441.899994,443.700008,427.73999,428.910004
449.820015,451.820007,441.619987,442.660011
456.460007,456.799988,450.729996,452.079987
465.440025,465.839981,460.530006,461.140007
464.689995,469.949982,461.780022,463.580009
454.580017,462.099976,453.110023,461.910011
450.220024,457.979988,450.100021,452.729988
457.419975,457.63002,449.589996,452.079987
459.500023,460.970016,448.499985,454.489975
441.449997,457.459976,441.200005,455.720016
437.929996,444.230007,437.250008,443.660007
432.830013,434.639988,430.450012,432.499992
428.449993,434.500011,425.359989,428.349991
435.60001,438.880005,427.57,428.429993
429.749996,439.009995,425.140011,437.869995
429.800011,435.429993,428.609997,431.720001
424.499996,432.009995,421.059998,430.580002
434.509998,435.249989,424.430008,425.659996
421.480007,435.189987,420.750004,431.139988
427.799992,428.200001,419.000004,420.049988
438.000011,438.179989,429.979988,430.470013
444.050003,447.87001,441.400009,441.400009
448.430023,452.439995,440.650005,444.569988
443.820011,451.540001,437.660004,448.970009
453.850014,455.120003,442.569996,442.799988
449.250015,451.599976,446.599995,450.809998
446.000008,449.170013,442.819988,446.060009
457.689995,457.689995,448.800018,448.850006
461.100006,462.730003,453.850014,459.990021
468.849983,470.160027,459.920006,460.160011
464.520004,471.640007,464.02002,466.590012
467.209999,473.639999,463.220001,467.009995
479.509987,482.380013,467.739998,467.900002
